Posting time 	Number of images	Description under the image	Year	Make and Model 	Condition 	Cylinders 	Drive 	Fuel 	Odometer 	Paint color	Size	Title Status 	Transmission	VIN	url
"2018-02-02 10:42am
                "	3	2005 Nissan Titan SE drive 97000 miles fully loaded call or text.    	2005		 excellent	 4 cylinders	 rwd	 gas	 132000	 white	 full-size	 clean	 automatic	 2T1BURHE5FC410101	https://northmiss.craigslist.org/cto/d/2005-nissan-titan-in-good/6481950148.html
"2018-02-02 10:06am
                "	2	"Been great dependable car for our family.
AWD.Automatic,87k miles.
Alloy wheels,roof rack,8.Power driver seat,doors,windows.Two sets of keys.Tires are in good condition.    "	2004		 excellent	 4 cylinders	 rwd	 gas	 132000	 white	 full-size	 clean	 automatic	 2T1BURHE5FC410101	https://northmiss.craigslist.org/cto/d/4runnr-sport-utility-vehicle/6481895385.html
"2018-01-21  9:18am
                "	5	"4cy rebuilt motor,10k miles on motor, new clutch, new brakes, exterior rhino lined, ,interior a little rough, all gauges work, runs and drives good, 4x4 works good,  no ac, and needs heater core replaced,/ hooked up, for asking price i will have heat fixed., text or call  show contact info
, open title as of right now.    "	1991		 fair	 4 cylinders	 4wd	 gas	 202000	 red	 mid-size	 clean	 manual	 2T1BURHE5FC410101	https://northmiss.craigslist.org/cto/d/1991-jeep-wrangler/6467474955.html
"2018-02-02 11:59am
                "	6	"Clean 2001 Buick LeSabre
Low Mileage,  ONLY 78,000 miles;  Clean Velour Fabric Interior; AM/FM Radio with CD player; Power windows and seats; COLD Air Conditioning: Forest Green Color; Full Size Sedan with good tires:  Great Family Car!  Ready to Travel!  SUPER CLEAN!!!    "	2001		 like new	 6 cylinders	 4wd	 gas	 78000	 green	 full-size	 clean	 automatic	 1G4HP54K71U282697	https://northmiss.craigslist.org/cto/d/2001-buick-lasabre/6482068747.html
"2018-02-02 11:58am
                "	16	"2015 Chevrolet Equinox LT
For Vehicle Availability Contact Us Now!!
Butch Davis Chevrolet  ""DRIVE A LITTLE-SAVE A LOT!""
Call Us AT: (662) 200-5006 
Stock Number: P1164 
 
Year:*2015*
Make: *Chevrolet*
Model: *Equinox*
Trim: *LT*
VIN: 2GNALBEK0F6322209
Stock: P1164
Mileage: 40329 miles
Engine: 2.4L 4-Cylinder SIDI DOHC VVT
Transmission: 6-Speed Automatic with Overdrive
Driveline: 
Exterior: Blue Velvet Metallic
Body: 4D Sport Utility SUV


We are conveniently located at:
2015 City Ave NRipley, MS 38663
Call Us (662) 200-5006
Stock Number: P1164 
 2015 Chevrolet Equinox LT with Back Up Camera for sale - Only 40K miles 1 Owner Clean Carfax Powertrain warranty Automatic transmission Back Up Camera Power drivers seat XM radio OnStar Bluetooth connectivity Power windows Power locks Cruise Remote starter Luggage rack 17 inch alloy wheels and much more. This SUV offers a sharp looking color combination of Blue Velvet Metallic paint with Jet Black interior. Equipped with a powerful yet fuel friendly engine that gets an impressive 32 MPG on the highway.This Chevrolet has been checked out by our service department and has passed inspection. No need to worry this Equinox has remaining factory powertrain warranty until 100000 miles! Also for a few extra dollars per month you can extend the bumper to bumper protection all the way up to 120000 miles!Awards:* JD Power Initial Quality Study * 2015 IIHS Top Safety PickButch Davis Chevrolet will help you save money while having the easiest car buying experience of your life! Many of the vehicles we stock are priced at thousand of dollars below what most other dealers charge. Our low no haggle internet prices are clearly marked on each and every vehicle. No pressure tactics here because our sales staff works on salary. At Butch Davis Chevrolet you will never waste time or get stressed out negotiating price or dealing with pushy commissioned sales people!FINANCING FOR FAIR GOOD AND EXCELLENT CREDIT - We have lenders that offer low interest rates. Most of our vehicles can be financed with 0 down for up to 75 months. The combination of low rates and flexible terms allows our customers with a good credit rating to get a low monthly payment often much less than they expect.FINANCING FOR POOR CREDIT - We have lenders that can help you. Bring your most recent paystub and your ID. A down payment of 2000 dollars or more is recommended.Trade ins are welcome.Open 9-7 during the week and 9-6 on Friday and Saturday. Closed Sundays. THANK YOU!
 Similar Years: 2013 13 2014 14 2015 15 2016 16 2017 17 
Similar Trims: LS 4dr SUV 2.4L 4cyl 6A AWD LT w/1LT w/2LT LTZ 6A
Comparables: Honda CRV CR-V Toyota RAV4 Nissan Rogue Ford Escape Jeep Liberty
Other: 2.4 Liters Liter CARFAX One Owner 1 Fuel Efficient Gas Saver Sport Utility 1LT 2LT 2 3.4L V6 FWD 4WD 4x4 Sports Vehicle Bluetooth Back-Up Backup Camera Aluminum Alloy Wheels _2015_ _Chevy_ _Chevrolet_ _Equinox_ _LT_ _2.4L_ _CARFAX_ _One_ _Owner_ _Fuel_ _Efficient_ _SUV_ _Bluetooth_ _Backup_ _Camera_ _Aluminum_ _Wheels_ _Sport_ _Utility_ _15_ *2015* *Chevy* *Chevrolet* *Equinox* *LT* *2.4L* *CARFAX* *One* *Owner* *Fuel* *Efficient* *SUV* *Bluetooth* *Backup* *Camera* *Aluminum* *Wheels* *Sport* *Utility* *15*
"	2015		 like new	 6 cylinders	 4wd	 gas	 40329	 green	 full-size	 clean	 automatic	 2GNALBEK0F6322209	https://northmiss.craigslist.org/ctd/d/2015-chevy-chevrolet-equinox/6482067682.html
"2018-01-24  2:31pm
                "	3	"1998  Chevrolet Tahoe 4x4 350 with automatic transmission 6"" lift MUD tires.  Everything works 3000 obo    show contact info
"	1998		 like new	 6 cylinders	 4wd	 gas	 40329	 green	 full-size	 clean	 automatic	 2GNALBEK0F6322209	https://northmiss.craigslist.org/cto/d/1998-chevrolet-tahoe/6471513692.html
"2018-01-24  2:31pm
                "	3	"1998  Chevrolet Tahoe 4x4 350 with automatic transmission 6"" lift MUD tires.  Everything works 3000 obo    show contact info
"	1998		 like new	 6 cylinders	 4wd	 gas	 40329	 green	 full-size	 clean	 automatic	 2GNALBEK0F6322209	https://northmiss.craigslist.org/cto/d/1998-chevrolet-tahoe/6471513692.html
"2018-02-02 11:45am
                "	6	"READ THE ENTIRE POST 

IT WILL RUN AND DRIVE 
JUST TESTING THE WATERS 

6 inch rough country lift 
Brand new mud tires 35x12.50x18 
5.3 engine but had two stuck lifters 
2 n 4 cylinders causing it to have a random misfired and need a front grill someone needed it more then me so it's missing 
Holds good oil pressure 
Heat works 
All leather 
Lower cab corner is rusted but common 

Truck is drivable I use it as a hunting truck 

Will need lifters installed or engine swap 
Transmission has been rebuilt 

I'll sell it right now for $3300 or $6500  after I buy a used engine n swap motor and fix cab corner 

$3300 firm 
No trades unless it's hunting guns or hand guns n cash 

Need to sell ASAP clean title 

Nettleton ms 
Located in Nettleton ms 
show contact info
"	2000		 good	 8 cylinders	 4wd	 gas	 178000	 red	 full-size	 clean	 automatic	 2GNALBEK0F6322209	https://northmiss.craigslist.org/cto/d/2000-silverado-z71/6482046786.html
"2018-02-02 11:44am
                "	4	"1997 Jeep Cherokee 5.2l v8 
I don't know very much about this thing besides what I was told when I bought it. I know at about 55 mph it starts shaking pretty bad but it's not suppose to be driven on the road it's off road intended only but I don't have a trailer to pull it so I just drive about 45-50 mph and it does alright. I've only been able to take it out a handful of times but this thing is fun to drive off road it does great. The suspension is awesome and it's got plenty of power. Besides that here's the few facts I know about it and if your pretty up to date on your off road vehicles you probably would know more about this thing just by looking at it. 
Straight axle conversion, extra heavy duty front steering components, heim joints, Pittman arms, upgraded rear suspension, fully adjustable 4 link 4 wheel disk brakes, Mickey Thompson wheels and 33 bf good wrench tires, tinted windows, leather and heated seats, 160k miles.  $3000 obo or possible trades. (662) 643-eightyfive45    "	1997		 good	 8 cylinders	 4wd	 gas	 178000	 red	 full-size	 clean	 automatic	 2GNALBEK0F6322209	https://northmiss.craigslist.org/cto/d/jeep-cherokee/6482045023.html
"2018-02-02 11:41am
                "	14	"2016 Nissan Juke S
For Vehicle Availability Contact Us Now!!
Butch Davis Chevrolet  ""DRIVE A LITTLE-SAVE A LOT!""
Call Us AT: (662) 200-5006 
Stock Number: P1156 
 
Year:*2016*
Make: *Nissan*
Model: *Juke*
Trim: *S*
VIN: JN8AF5MR8GT609732
Stock: P1156
Mileage: 43884 miles
Engine: 1.6L I4 DOHC 16V
Transmission: CVT with Xtronic
Driveline: 
Exterior: Brilliant Silver
Body: 4D Sport Utility SUV


We are conveniently located at:
2015 City Ave NRipley, MS 38663
Call Us (662) 200-5006
Stock Number: P1156 
 2016 Nissan Juke S with Back Up Camera for sale - Only 43K miles 1 Owner Clean Carfax Powertrain warranty Automatic CVT transmission Back Up Camera Bluetooth connectivity Power windows Power locks Cruise 17 inch alloy wheels and much more. This vehicle offers a sharp looking color combination of Brilliant Silver paint with Black interior. Equipped with a powerful yet fuel friendly 1. 6L engine that gets an impressive 34 MPG on the highway which means you will save a lot of money at the pump.This Nissan has been checked out by our service department and has passed inspection. No need to worry this Juke has remaining factory powertrain warranty until 60000 miles! Also for a few extra dollars per month you can extend the bumper to bumper protection all the way up to 120000 miles!Butch Davis Chevrolet will help you save money while having the easiest car buying experience of your life! Many of the vehicles we stock are priced at thousand of dollars below what most other dealers charge. Our low no haggle internet prices are clearly marked on each and every vehicle. No pressure tactics here because our sales staff works on salary. At Butch Davis Chevrolet you will never waste time or get stressed out negotiating price or dealing with pushy commissioned sales people!FINANCING FOR FAIR GOOD AND EXCELLENT CREDIT - We have lenders that offer low interest rates. Most of our vehicles can be financed with 0 down for up to 75 months. The combination of low rates and flexible terms allows our customers with a good credit rating to get a low monthly payment often much less than they expect.FINANCING FOR POOR CREDIT - We have lenders that can help you. Bring your most recent paystub and your ID. A down payment of 2000 dollars or more is recommended.Trade ins are welcome.Open 9-7 during the week and 9-6 on Friday and Saturday. Closed Sundays. THANK YOU!
 Similar Years: 2014 14 2015 15 2016 16 2017 17 2018 18 
Similar Trims: 
Other: 1.6 Liters Liter 1.6Liter 1.6L CARFAX One Owner 1 Fuel Efficient Gas Saver Stations Wagon Hatchback RS NISMO SL SV S L Station Turbo Turbocharged Bluetooth Back-Up Backup Camera Aluminum Alloy Wheels _2016_ _Nissan_ _Juke_ _S_ _1.6L_ _CARFAX_ _One_ _Owner_ _Fuel_ _Efficient_ _Wagon_ _Bluetooth_ _Backup_ _Camera_ _Aluminum_ _Wheels_ _16_ *2016* *Nissan* *Juke* *S* *1.6L* *CARFAX* *One* *Owner* *Fuel* *Efficient* *Wagon* *Bluetooth* *Backup* *Camera* *Aluminum* *Wheels* *16*
"	2016		 good	 8 cylinders	 4wd	 gas	 43884	 red	 full-size	 clean	 automatic	 JN8AF5MR8GT609732	https://northmiss.craigslist.org/ctd/d/2016-nissan-juke-1-6l-carfax/6482040547.html
"2018-02-02 11:32am
                "		4cyl automatic, CD, Bluetooth, backup camera. Driven daily.    	2015		 excellent	 8 cylinders	 4wd	 gas	 85000	 white	 full-size	 clean	 automatic	 JN8AF5MR8GT609732	https://northmiss.craigslist.org/cto/d/2015-toyota-camry/6482026242.html
"2018-02-02 11:34am
                "	24	2011 Chevrolet Silverado 1500 LT Ext. Cab 4WD -- $23,000 ☎ Call: (256) 907-7256  📱 Text  (256) 907-7256 Vehicle Information: 2011 Chevrolet Silverado 1500 LT Ext. Cab 4WDPrice:  $23,000    Year:  2011*      Make:  *Chevrolet**      Model:  *Silverado 1500**      Series:  *LT Ext. Cab 4WD**      Body Style:  Truck*    Stock Number:  AY1633    VIN:  1GCRKSE31BZ433910    Mileage:  115,000    Engine:  5.3L V8 OHV 16V FFV    Transmission:  Automatic    Exterior Color:  Black*    Interior Color:  Black*We offer financing! Paste the link below to apply today!http://aswt.co/tg1f   For more details, pictures and information on this ***Chevrolet**** ***Silverado 1500**** ***LT Ext. Cab 4WD****, Paste the link below into your browser:  http://aswt.co/tych   Vehicle Options For This *Chevrolet** *Silverado 1500**:   ✅ Truck*                ✅ 4x4                ✅ AM/FM                ✅ Adjustable Pedals                ✅ Air Conditioning                ✅ Alarm System                ✅ Anti-Lock Brakes                ✅ Automatic Headlights                ✅ Aux Audio Jack                ✅ Back Up Sonar                ✅ Bedliner                ✅ Bluetooth                ✅ Bucket Seats                ✅ CD                ✅ Chrome Wheels                ✅ Cruise Control                ✅ Daytime Running Lights                ✅ Driver Airbag                ✅ Driver Multi-Adjustable Power Seat                ✅ Electronic Brake Assistance                ✅ Electronic Parking Aid                ✅ Front Air Dam                ✅ Front Side Airbag                ✅ Front Split Bench Seat                ✅ Full Size Spare Tire                ✅ Heated Exterior Mirror                ✅ Interval Wipers                ✅ Keyless Entry                ✅ Leather Seats                ✅ Leather Steering Wheel                ✅ Locking Pickup Truck Tailgate                ✅ On-Star                ✅ Passenger Airbag                ✅ Pickup Truck Cargo Box Light                ✅ Power Brakes                ✅ Power Locks                ✅ Power Mirrors                ✅ Power Seats                ✅ Power Steering                ✅ Power Windows                    ☎ Call (256) 907-7256   or 📱 Text  (256) 907-7256  to find out more about this ***Chevrolet**** ***Silverado 1500****.  -or-            Paste the link below into your browser to get more detailed information about this ____Chevrolet*____Silverado 1500*____LT Ext. Cab 4WD*:  http://aswt.co/tych    Call  or Text  us today and mention that you heard about this vehicle on Craigslist!  Billy Ray Taylor Auto Sales ☎ Phone Number: (256) 907-7256              📱  Text Number: (256) 907-7256 Additional Vehicle Information:    With 30 lenders and rates as low as 1.90% up to 60 mths and 84 mths at 3.49% on qualifing customers and vehicles WAC.Here are some of our lenders:Credit Unions: Family Security CU Redstone FCUNASA FCU ListerHill CU APCO Employees CU ECO CU WinSouth CU AL State Employees CU Aabama CU Jefferson CU Army Aviation Center FCU Air Academy FCU Marine FCU Coosa Pines FCU Piedmont Advantage CU Tri Rivers FCU DCH CU First Flight FCU and CUDL.Banks: Wells FargoEVA Bank Traditions Bank ALLY and TCF Bank (Gateway One).Finance Co: Santander AmeriCredit Exeter American Credit Acpt Nicholas Custom Regional and Dealer Funding.  With a large inventory of over 400 vehicles and great pricing. Come see why we have become the largest independent dealer in North Alabama. We have financing for our out of state customers as well as 2nd chance financing. If you have had a previous bankruptcy charge-offs repo or foreclosure we may can help. We also have programs for 1st time buyers and college graduates. Please call us or apply online for quick credit approval. W.A.C.GOTO (www.billyraytaylorautosales.com) to see upto 60 pictures of each of our vehicles.      2011, 11, '11, Chevrolet, Chevy, Silverado 1500, Silverado1500, Silverado-1500, Silverado 1500, Truck, Pickup Truck, Billy Ray Taylor Auto Sales, *Billy* *Ray* *Taylor* *Auto* *Sales*Powered by AutoSweet | www.autosweet.com 	2011		 excellent	 8 cylinders	 4wd	 gas	 115587	 black	 full-size	 clean	 automatic	 1GCRKSE31BZ433910	https://northmiss.craigslist.org/ctd/d/2011-chevrolet-silverado-1500/6482029691.html
